2017-05-12 14:32:19,704  Goodbye
2017-05-12 14:32:19,721  Goodbye
2017-05-12 14:32:19,779  Goodbye
2017-05-12 14:32:19,785  Goodbye
2017-05-12 14:32:19,829  Goodbye
2017-05-12 14:32:19,835  Goodbye
2017-05-12 14:32:19,892  Goodbye
2017-05-12 14:32:19,898  Goodbye
2017-05-12 14:32:19,946  Goodbye
2017-05-12 14:32:19,953  Goodbye
2017-05-12 14:32:20,008  Goodbye
2017-05-12 14:32:20,014  Goodbye
2017-05-12 14:32:20,055  Goodbye
2017-05-12 14:32:20,060  Goodbye
2017-05-12 14:32:20,112  Goodbye
2017-05-12 14:32:20,115  Goodbye
2017-05-12 14:32:20,162  Goodbye
2017-05-12 14:32:20,167  Goodbye
2017-05-12 14:32:20,207  Goodbye
2017-05-12 14:32:20,213  Goodbye
2017-05-12 14:32:20,265  Goodbye
2017-05-12 14:32:20,270  Goodbye
2017-05-12 14:32:20,312  Goodbye
2017-05-12 14:32:20,317  Goodbye
2017-05-12 14:32:20,389  Goodbye
2017-05-12 14:32:20,395  Goodbye
2017-05-12 14:32:20,440  Goodbye
2017-05-12 14:32:20,444  Goodbye
2017-05-12 14:32:20,531  Goodbye
2017-05-12 14:32:20,540  Goodbye
2017-05-12 14:32:20,621  Goodbye
2017-05-12 14:32:20,630  Goodbye
2017-05-12 14:32:20,683  Goodbye
2017-05-12 14:32:20,689  Goodbye
2017-05-12 14:32:20,762  Goodbye
2017-05-12 14:32:20,765  Goodbye
2017-05-12 14:32:20,813  Goodbye
2017-05-12 14:32:20,819  Goodbye
2017-05-12 14:32:20,880  Goodbye
2017-05-12 14:32:20,883  Goodbye
2017-05-12 14:32:20,936  Goodbye
2017-05-12 14:32:20,939  Goodbye
2017-05-12 14:32:21,001  Goodbye
2017-05-12 14:32:21,010  Goodbye
2017-05-12 14:32:21,056  Goodbye
2017-05-12 14:32:21,060  Goodbye
2017-05-12 14:32:21,109  Goodbye
2017-05-12 14:32:21,127  Goodbye
2017-05-12 14:32:21,172  Goodbye
2017-05-12 14:32:21,178  Goodbye
2017-05-12 14:32:21,219  Goodbye
2017-05-12 14:32:21,225  Goodbye
2017-05-12 14:32:21,282  Goodbye
2017-05-12 14:32:21,286  Goodbye
2017-05-12 14:32:21,355  Goodbye
2017-05-12 14:32:21,361  Goodbye
2017-05-12 14:32:21,416  Goodbye
2017-05-12 14:32:21,423  Goodbye
2017-05-12 14:32:21,467  Goodbye
2017-05-12 14:32:21,473  Goodbye
2017-05-12 14:32:21,530  Goodbye
2017-05-12 14:32:21,534  Goodbye
2017-05-12 14:32:21,577  Goodbye
2017-05-12 14:32:21,582  Goodbye
2017-05-12 14:32:21,625  Goodbye
2017-05-12 14:32:21,628  Goodbye
2017-05-12 14:32:21,684  Goodbye
2017-05-12 14:32:21,689  Goodbye
2017-05-12 14:32:21,732  Goodbye
2017-05-12 14:32:21,738  Goodbye
2017-05-12 14:32:21,794  Goodbye
2017-05-12 14:32:21,799  Goodbye
2017-05-12 14:32:21,871  Goodbye
2017-05-12 14:32:21,877  Goodbye
2017-05-12 14:32:21,935  Goodbye
2017-05-12 14:32:21,941  Goodbye
2017-05-12 14:32:21,987  Goodbye
2017-05-12 14:32:21,994  Goodbye
2017-05-12 14:32:22,036  Goodbye
2017-05-12 14:32:22,090  Goodbye
2017-05-12 14:32:22,137  Goodbye
2017-05-12 14:32:22,141  Goodbye
2017-05-12 14:32:22,192  Goodbye
2017-05-12 14:32:22,195  Goodbye
2017-05-12 14:32:22,261  Goodbye
2017-05-12 14:32:22,267  Goodbye
2017-05-12 14:32:22,330  Goodbye
2017-05-12 14:32:22,335  Goodbye
2017-05-12 14:32:22,397  Goodbye
2017-05-12 14:32:22,403  Goodbye
2017-05-12 14:32:22,448  Goodbye
2017-05-12 14:32:22,453  Goodbye
2017-05-12 14:32:22,510  Goodbye
2017-05-12 14:32:22,516  Goodbye
2017-05-12 14:32:22,557  Goodbye
2017-05-12 14:32:22,562  Goodbye
2017-05-12 14:32:22,604  Goodbye
2017-05-12 14:32:22,609  Goodbye
2017-05-12 14:32:22,661  Goodbye
2017-05-12 14:32:22,666  Goodbye
2017-05-12 14:32:22,705  Goodbye
2017-05-12 14:32:22,717  Goodbye
2017-05-12 14:32:22,767  Goodbye
2017-05-12 14:32:22,772  Goodbye
2017-05-12 14:32:22,815  Goodbye
2017-05-12 14:32:22,821  Goodbye
2017-05-12 14:32:22,874  Goodbye
2017-05-12 14:32:22,879  Goodbye
2017-05-12 14:32:22,920  Goodbye
2017-05-12 14:32:22,925  Goodbye
2017-05-12 14:32:22,966  Goodbye
2017-05-12 14:32:22,972  Goodbye
2017-05-12 14:32:23,056  Goodbye
2017-05-12 14:32:23,070  Goodbye
2017-05-12 14:32:23,144  Goodbye
2017-05-12 14:32:23,151  Goodbye
2017-05-12 14:32:23,230  Goodbye
2017-05-12 14:32:23,236  Goodbye
2017-05-12 14:32:23,278  Goodbye
2017-05-12 14:32:23,286  Goodbye
2017-05-12 14:32:23,346  Goodbye
2017-05-12 14:32:23,355  Goodbye
2017-05-12 14:32:23,393  Goodbye
2017-05-12 14:32:23,398  Goodbye
2017-05-12 14:32:23,439  Goodbye
2017-05-12 14:32:23,455  Goodbye
2017-05-12 14:32:23,496  Goodbye
2017-05-12 14:32:23,502  Goodbye
2017-05-12 14:32:23,544  Goodbye
2017-05-12 14:32:23,549  Goodbye
2017-05-12 14:32:23,605  Goodbye
2017-05-12 14:32:23,610  Goodbye
2017-05-12 14:32:23,651  Goodbye
2017-05-12 14:32:23,657  Goodbye
2017-05-12 14:32:23,711  Goodbye
2017-05-12 14:32:23,714  Goodbye
2017-05-12 14:32:23,756  Goodbye
2017-05-12 14:32:23,762  Goodbye
2017-05-12 14:32:23,808  Goodbye
2017-05-12 14:32:23,822  Goodbye
2017-05-12 14:32:23,864  Goodbye
2017-05-12 14:32:23,870  Goodbye
2017-05-12 14:32:23,910  Goodbye
2017-05-12 14:32:23,913  Goodbye
2017-05-12 14:32:23,981  Goodbye
2017-05-12 14:32:23,987  Goodbye
2017-05-12 14:32:24,029  Goodbye
2017-05-12 14:32:24,034  Goodbye
2017-05-12 14:32:24,107  Goodbye
2017-05-12 14:32:24,113  Goodbye
2017-05-12 14:32:24,160  Goodbye
2017-05-12 14:32:24,172  Goodbye
2017-05-12 14:32:24,237  Goodbye
2017-05-12 14:32:24,244  Goodbye
2017-05-12 14:32:24,284  Goodbye
2017-05-12 14:32:24,296  Goodbye
2017-05-12 14:32:24,332  Goodbye
2017-05-12 14:32:24,336  Goodbye
2017-05-12 14:32:24,398  Goodbye
2017-05-12 14:32:24,405  Goodbye
2017-05-12 14:32:24,446  Goodbye
2017-05-12 14:32:24,452  Goodbye
2017-05-12 14:32:24,505  Goodbye
2017-05-12 14:32:24,510  Goodbye
2017-05-12 14:32:24,551  Goodbye
2017-05-12 14:32:24,557  Goodbye
2017-05-12 14:32:24,623  Goodbye
2017-05-12 14:32:24,632  Goodbye
2017-05-12 14:32:24,674  Goodbye
2017-05-12 14:32:24,680  Goodbye
2017-05-12 14:32:24,719  Goodbye
2017-05-12 14:32:24,725  Goodbye
2017-05-12 14:32:24,772  Goodbye
2017-05-12 14:32:24,778  Goodbye
2017-05-12 14:32:24,832  Goodbye
2017-05-12 14:32:24,838  Goodbye
2017-05-12 14:32:24,907  Goodbye
2017-05-12 14:32:24,915  Goodbye
2017-05-12 14:32:24,980  Goodbye
2017-05-12 14:32:24,987  Goodbye
2017-05-12 14:32:25,042  Goodbye
2017-05-12 14:32:25,048  Goodbye
2017-05-12 14:32:25,106  Goodbye
2017-05-12 14:32:25,113  Goodbye
2017-05-12 14:32:25,170  Goodbye
2017-05-12 14:32:25,173  Goodbye
2017-05-12 14:32:25,234  Goodbye
2017-05-12 14:32:25,240  Goodbye
2017-05-12 14:32:25,304  Goodbye
2017-05-12 14:32:25,310  Goodbye
2017-05-12 14:32:25,375  Goodbye
2017-05-12 14:32:25,381  Goodbye
2017-05-12 14:32:25,424  Goodbye
2017-05-12 14:32:25,430  Goodbye
2017-05-12 14:32:25,481  Goodbye
2017-05-12 14:32:25,486  Goodbye
2017-05-12 14:32:25,527  Goodbye
2017-05-12 14:32:25,533  Goodbye
2017-05-12 14:32:25,580  Goodbye
2017-05-12 14:32:25,588  Goodbye
2017-05-12 14:32:25,638  Goodbye
2017-05-12 14:32:25,645  Goodbye
2017-05-12 14:32:25,683  Goodbye
2017-05-12 14:32:25,688  Goodbye
2017-05-12 14:32:25,741  Goodbye
2017-05-12 14:32:25,746  Goodbye
2017-05-12 14:32:25,787  Goodbye
2017-05-12 14:32:25,793  Goodbye
2017-05-12 14:32:25,847  Goodbye
2017-05-12 14:32:25,853  Goodbye
2017-05-12 14:32:25,894  Goodbye
2017-05-12 14:32:25,899  Goodbye
2017-05-12 14:32:25,958  Goodbye
2017-05-12 14:32:25,977  Goodbye
2017-05-12 14:32:26,021  Goodbye
2017-05-12 14:32:26,027  Goodbye
2017-05-12 14:32:26,074  Goodbye
2017-05-12 14:32:26,085  Goodbye
2017-05-12 14:32:26,139  Goodbye
2017-05-12 14:32:26,145  Goodbye
2017-05-12 14:32:26,184  Goodbye
2017-05-12 14:32:26,188  Goodbye
2017-05-12 14:32:26,243  Goodbye
2017-05-12 14:32:26,249  Goodbye
2017-05-12 14:32:26,289  Goodbye
2017-05-12 14:32:26,293  Goodbye
2017-05-12 14:32:26,357  Goodbye
2017-05-12 14:32:26,373  Goodbye
2017-05-12 14:32:26,420  Goodbye
2017-05-12 14:32:26,425  Goodbye
2017-05-12 14:32:26,464  Goodbye
2017-05-12 14:32:26,470  Goodbye
2017-05-12 14:32:26,522  Goodbye
2017-05-12 14:32:26,527  Goodbye
2017-05-12 14:32:26,569  Goodbye
2017-05-12 14:32:26,574  Goodbye
2017-05-12 14:32:26,626  Goodbye
2017-05-12 14:32:26,632  Goodbye
2017-05-12 14:32:26,671  Goodbye
2017-05-12 14:32:26,677  Goodbye
2017-05-12 14:32:26,729  Goodbye
2017-05-12 14:32:26,731  Goodbye
2017-05-12 14:32:26,805  Goodbye
2017-05-12 14:32:26,811  Goodbye
2017-05-12 14:32:26,880  Goodbye
2017-05-12 14:32:26,887  Goodbye
2017-05-12 14:32:26,995  Goodbye
2017-05-12 14:32:27,001  Goodbye
2017-05-12 14:32:27,056  Goodbye
2017-05-12 14:32:27,063  Goodbye
2017-05-12 14:32:27,117  Goodbye
2017-05-12 14:32:27,123  Goodbye
2017-05-12 14:32:27,172  Goodbye
2017-05-12 14:32:27,176  Goodbye
2017-05-12 14:32:27,225  Goodbye
2017-05-12 14:32:27,242  Goodbye
2017-05-12 14:32:27,288  Goodbye
2017-05-12 14:32:27,300  Goodbye
2017-05-12 14:32:27,362  Goodbye
2017-05-12 14:32:27,369  Goodbye
2017-05-12 14:32:27,432  Goodbye
2017-05-12 14:32:27,437  Goodbye
2017-05-12 14:32:27,478  Goodbye
2017-05-12 14:32:27,483  Goodbye
2017-05-12 14:32:27,554  Goodbye
2017-05-12 14:32:27,560  Goodbye
2017-05-12 14:32:27,603  Goodbye
2017-05-12 14:32:27,608  Goodbye
2017-05-12 14:32:27,678  Goodbye
2017-05-12 14:32:27,684  Goodbye
2017-05-12 14:32:27,724  Goodbye
2017-05-12 14:32:27,731  Goodbye
2017-05-12 14:32:27,769  Goodbye
2017-05-12 14:32:27,781  Goodbye
2017-05-12 14:32:27,835  Goodbye
2017-05-12 14:32:27,838  Goodbye
2017-05-12 14:32:27,878  Goodbye
2017-05-12 14:32:27,884  Goodbye
2017-05-12 14:32:27,955  Goodbye
2017-05-12 14:32:27,969  Goodbye
2017-05-12 14:32:28,030  Goodbye
2017-05-12 14:32:28,042  Goodbye
2017-05-12 14:32:28,107  Goodbye
2017-05-12 14:32:28,125  Goodbye
2017-05-12 14:32:28,172  Goodbye
2017-05-12 14:32:28,174  Goodbye
2017-05-12 14:32:28,212  Goodbye
2017-05-12 14:32:28,220  Goodbye
2017-05-12 14:32:28,307  Goodbye
2017-05-12 14:32:28,320  Goodbye
2017-05-12 14:32:28,389  Goodbye
2017-05-12 14:32:28,393  Goodbye
2017-05-12 14:32:28,460  Goodbye
2017-05-12 14:32:28,468  Goodbye
2017-05-12 14:32:28,515  Goodbye
2017-05-12 14:32:28,518  Goodbye
2017-05-12 14:32:28,561  Goodbye
2017-05-12 14:32:28,578  Goodbye
2017-05-12 14:32:28,620  Goodbye
2017-05-12 14:32:28,629  Goodbye
2017-05-12 14:32:28,669  Goodbye
2017-05-12 14:32:28,674  Goodbye
2017-05-12 14:32:28,744  Goodbye
2017-05-12 14:32:28,748  Goodbye
2017-05-12 14:32:28,804  Goodbye
2017-05-12 14:32:28,810  Goodbye
2017-05-12 14:32:28,873  Goodbye
2017-05-12 14:32:28,879  Goodbye
2017-05-12 14:32:28,930  Goodbye
2017-05-12 14:32:28,937  Goodbye
2017-05-12 14:32:28,982  Goodbye
2017-05-12 14:32:28,995  Goodbye
2017-05-12 14:32:29,059  Goodbye
2017-05-12 14:32:29,065  Goodbye
2017-05-12 14:32:29,108  Goodbye
2017-05-12 14:32:29,114  Goodbye
2017-05-12 14:32:29,170  Goodbye
2017-05-12 14:32:29,173  Goodbye
2017-05-12 14:32:29,221  Goodbye
2017-05-12 14:32:29,227  Goodbye
2017-05-12 14:32:29,280  Goodbye
2017-05-12 14:32:29,286  Goodbye
2017-05-12 14:32:29,327  Goodbye
2017-05-12 14:32:29,332  Goodbye
2017-05-12 14:32:29,389  Goodbye
2017-05-12 14:32:29,394  Goodbye
2017-05-12 14:32:29,445  Goodbye
2017-05-12 14:32:29,449  Goodbye
2017-05-12 14:32:29,494  Goodbye
2017-05-12 14:32:29,501  Goodbye
2017-05-12 14:32:29,555  Goodbye
2017-05-12 14:32:29,560  Goodbye
2017-05-12 14:32:29,600  Goodbye
2017-05-12 14:32:29,605  Goodbye
2017-05-12 14:32:29,658  Goodbye
2017-05-12 14:32:29,664  Goodbye
2017-05-12 14:32:29,709  Goodbye
2017-05-12 14:32:29,711  Goodbye
2017-05-12 14:32:29,762  Goodbye
2017-05-12 14:32:29,770  Goodbye
2017-05-12 14:32:29,809  Goodbye
2017-05-12 14:32:29,815  Goodbye
2017-05-12 14:32:29,855  Goodbye
2017-05-12 14:32:29,870  Goodbye
2017-05-12 14:32:29,918  Goodbye
2017-05-12 14:32:29,923  Goodbye
2017-05-12 14:32:29,964  Goodbye
2017-05-12 14:32:29,969  Goodbye
2017-05-12 14:32:30,026  Goodbye
2017-05-12 14:32:30,036  Goodbye
2017-05-12 14:32:30,075  Goodbye
2017-05-12 14:32:30,081  Goodbye
2017-05-12 14:32:30,180  Goodbye
2017-05-12 14:32:30,186  Goodbye
2017-05-12 14:32:30,230  Goodbye
2017-05-12 14:32:30,237  Goodbye
2017-05-12 14:32:30,305  Goodbye
2017-05-12 14:32:30,316  Goodbye
2017-05-12 14:32:30,357  Goodbye
2017-05-12 14:32:30,361  Goodbye
2017-05-12 14:32:30,406  Goodbye
2017-05-12 14:32:30,412  Goodbye
2017-05-12 14:32:30,467  Goodbye
2017-05-12 14:32:30,473  Goodbye
2017-05-12 14:32:30,532  Goodbye
2017-05-12 14:32:30,538  Goodbye
2017-05-12 14:32:30,596  Goodbye
2017-05-12 14:32:30,602  Goodbye
2017-05-12 14:32:30,648  Goodbye
2017-05-12 14:32:30,656  Goodbye
2017-05-12 14:32:30,709  Goodbye
2017-05-12 14:32:30,718  Goodbye
2017-05-12 14:32:30,760  Goodbye
2017-05-12 14:32:30,769  Goodbye
2017-05-12 14:32:30,808  Goodbye
2017-05-12 14:32:30,814  Goodbye
2017-05-12 14:32:30,869  Goodbye
2017-05-12 14:32:30,875  Goodbye
2017-05-12 14:32:30,916  Goodbye
2017-05-12 14:32:30,921  Goodbye
2017-05-12 14:32:30,974  Goodbye
2017-05-12 14:32:30,980  Goodbye
2017-05-12 14:32:31,021  Goodbye
2017-05-12 14:32:31,027  Goodbye
2017-05-12 14:32:31,069  Goodbye
2017-05-12 14:32:31,086  Goodbye
2017-05-12 14:32:31,129  Goodbye
2017-05-12 14:32:31,135  Goodbye
2017-05-12 14:32:31,175  Goodbye
2017-05-12 14:32:31,181  Goodbye
2017-05-12 14:32:31,234  Goodbye
2017-05-12 14:32:31,240  Goodbye
2017-05-12 14:32:31,281  Goodbye
2017-05-12 14:32:31,288  Goodbye
2017-05-12 14:32:31,356  Goodbye
2017-05-12 14:32:31,362  Goodbye
2017-05-12 14:32:31,402  Goodbye
2017-05-12 14:32:31,408  Goodbye
2017-05-12 14:32:31,482  Goodbye
2017-05-12 14:32:31,493  Goodbye
2017-05-12 14:32:31,555  Goodbye
2017-05-12 14:32:31,561  Goodbye
2017-05-12 14:32:31,605  Goodbye
2017-05-12 14:32:31,613  Goodbye
2017-05-12 14:32:31,680  Goodbye
2017-05-12 14:32:31,687  Goodbye
2017-05-12 14:32:31,739  Goodbye
2017-05-12 14:32:31,745  Goodbye
2017-05-12 14:32:31,803  Goodbye
2017-05-12 14:32:31,809  Goodbye
2017-05-12 14:32:31,852  Goodbye
2017-05-12 14:32:31,859  Goodbye
2017-05-12 14:32:31,918  Goodbye
2017-05-12 14:32:31,928  Goodbye
2017-05-12 14:32:31,964  Goodbye
2017-05-12 14:32:31,970  Goodbye
2017-05-12 14:32:32,010  Goodbye
2017-05-12 14:32:32,015  Goodbye
2017-05-12 14:32:32,074  Goodbye
2017-05-12 14:32:32,077  Goodbye
2017-05-12 14:32:32,126  Goodbye
2017-05-12 14:32:32,132  Goodbye
2017-05-12 14:32:32,184  Goodbye
2017-05-12 14:32:32,190  Goodbye
2017-05-12 14:32:32,231  Goodbye
2017-05-12 14:32:32,235  Goodbye
2017-05-12 14:32:32,296  Goodbye
2017-05-12 14:32:32,301  Goodbye
2017-05-12 14:32:32,357  Goodbye
2017-05-12 14:32:32,363  Goodbye
2017-05-12 14:32:32,405  Goodbye
2017-05-12 14:32:32,421  Goodbye
2017-05-12 14:32:32,462  Goodbye
2017-05-12 14:32:32,465  Goodbye
2017-05-12 14:32:32,509  Goodbye
2017-05-12 14:32:32,512  Goodbye
2017-05-12 14:32:32,566  Goodbye
2017-05-12 14:32:32,572  Goodbye
2017-05-12 14:32:32,611  Goodbye
2017-05-12 14:32:32,617  Goodbye
2017-05-12 14:32:32,672  Goodbye
2017-05-12 14:32:32,677  Goodbye
2017-05-12 14:32:32,717  Goodbye
2017-05-12 14:32:32,723  Goodbye
2017-05-12 14:32:32,775  Goodbye
2017-05-12 14:32:32,781  Goodbye
2017-05-12 14:32:32,821  Goodbye
2017-05-12 14:32:32,826  Goodbye
2017-05-12 14:32:32,869  Goodbye
2017-05-12 14:32:32,875  Goodbye
2017-05-12 14:32:32,933  Goodbye
2017-05-12 14:32:32,939  Goodbye
2017-05-12 14:32:32,983  Goodbye
2017-05-12 14:32:32,986  Goodbye
2017-05-12 14:32:33,046  Goodbye
2017-05-12 14:32:33,051  Goodbye
2017-05-12 14:32:33,107  Goodbye
2017-05-12 14:32:33,112  Goodbye
2017-05-12 14:32:33,164  Goodbye
2017-05-12 14:32:33,169  Goodbye
2017-05-12 14:32:33,220  Goodbye
2017-05-12 14:32:33,226  Goodbye
2017-05-12 14:32:33,267  Goodbye
2017-05-12 14:32:33,273  Goodbye
2017-05-12 14:32:33,355  Goodbye
2017-05-12 14:32:33,359  Goodbye
2017-05-12 14:32:33,407  Goodbye
2017-05-12 14:32:33,423  Goodbye
2017-05-12 14:32:33,479  Goodbye
2017-05-12 14:32:33,495  Goodbye
2017-05-12 14:32:33,528  Goodbye
2017-05-12 14:32:33,534  Goodbye
2017-05-12 14:32:33,589  Goodbye
2017-05-12 14:32:33,594  Goodbye
2017-05-12 14:32:33,638  Goodbye
2017-05-12 14:32:33,645  Goodbye
2017-05-12 14:32:33,690  Goodbye
2017-05-12 14:32:33,730  Goodbye
2017-05-12 14:32:33,765  Goodbye
2017-05-12 14:32:33,771  Goodbye
2017-05-12 14:32:33,811  Goodbye
2017-05-12 14:32:33,816  Goodbye
2017-05-12 14:32:33,868  Goodbye
2017-05-12 14:32:33,874  Goodbye
2017-05-12 14:32:33,915  Goodbye
2017-05-12 14:32:33,922  Goodbye
2017-05-12 14:32:33,972  Goodbye
2017-05-12 14:32:33,976  Goodbye
2017-05-12 14:32:34,017  Goodbye
2017-05-12 14:32:34,023  Goodbye
2017-05-12 14:32:34,062  Goodbye
2017-05-12 14:32:34,080  Goodbye
2017-05-12 14:32:34,120  Goodbye
2017-05-12 14:32:34,126  Goodbye
2017-05-12 14:32:34,181  Goodbye
2017-05-12 14:32:34,187  Goodbye
2017-05-12 14:32:34,240  Goodbye
2017-05-12 14:32:34,253  Goodbye
2017-05-12 14:32:34,291  Goodbye
2017-05-12 14:32:34,301  Goodbye
2017-05-12 14:32:34,350  Goodbye
2017-05-12 14:32:34,356  Goodbye
2017-05-12 14:32:34,398  Goodbye
2017-05-12 14:32:34,404  Goodbye
2017-05-12 14:32:34,461  Goodbye
2017-05-12 14:32:34,466  Goodbye
2017-05-12 14:32:34,511  Goodbye
2017-05-12 14:32:34,517  Goodbye
2017-05-12 14:32:34,556  Goodbye
2017-05-12 14:32:34,564  Goodbye
2017-05-12 14:32:34,620  Goodbye
2017-05-12 14:32:34,632  Goodbye
2017-05-12 14:32:34,688  Goodbye
2017-05-12 14:32:34,692  Goodbye
2017-05-12 14:32:34,748  Goodbye
2017-05-12 14:32:34,755  Goodbye
2017-05-12 14:32:34,794  Goodbye
2017-05-12 14:32:34,799  Goodbye
2017-05-12 14:32:34,851  Goodbye
2017-05-12 14:32:34,857  Goodbye
2017-05-12 14:32:34,896  Goodbye
2017-05-12 14:32:34,906  Goodbye
2017-05-12 14:32:34,942  Goodbye
2017-05-12 14:32:34,948  Goodbye
2017-05-12 14:32:35,007  Goodbye
2017-05-12 14:32:35,013  Goodbye
2017-05-12 14:32:35,058  Goodbye
2017-05-12 14:32:35,065  Goodbye
2017-05-12 14:32:35,116  Goodbye
2017-05-12 14:32:35,122  Goodbye
2017-05-12 14:32:35,163  Goodbye
2017-05-12 14:32:35,169  Goodbye
2017-05-12 14:32:35,221  Goodbye
2017-05-12 14:32:35,224  Goodbye
2017-05-12 14:32:35,267  Goodbye
2017-05-12 14:32:35,270  Goodbye
2017-05-12 14:32:35,313  Goodbye
2017-05-12 14:32:35,319  Goodbye
2017-05-12 14:32:35,380  Goodbye
2017-05-12 14:32:35,385  Goodbye
2017-05-12 14:32:35,426  Goodbye
2017-05-12 14:32:35,432  Goodbye
2017-05-12 14:32:35,485  Goodbye
2017-05-12 14:32:35,488  Goodbye
2017-05-12 14:32:35,534  Goodbye
2017-05-12 14:32:35,539  Goodbye
2017-05-12 14:32:35,592  Goodbye
2017-05-12 14:32:35,596  Goodbye
2017-05-12 14:32:35,639  Goodbye
2017-05-12 14:32:35,645  Goodbye
2017-05-12 14:32:35,687  Goodbye
2017-05-12 14:32:35,702  Goodbye
2017-05-12 14:32:35,757  Goodbye
2017-05-12 14:32:35,763  Goodbye
2017-05-12 14:32:35,809  Goodbye
2017-05-12 14:32:35,815  Goodbye
2017-05-12 14:32:35,868  Goodbye
2017-05-12 14:32:35,873  Goodbye
2017-05-12 14:32:35,914  Goodbye
